id	times_submit	time_finish	source	source_info	IP	sex	grade	residence	school	SNS1	SNS2	SNS3	SNS4	SNS5	SNS6	SES1	SES2	SES3	SES4	SES5	SES6	SES7	SES8	SES9	SES10	CSES1	CSES2	CSES3	CSES4	EIB1	EIB2	EIB3	EIB4	EIB5	EIB6	EIB7	EIB8	total	SES3_r	SES5_r	SES9_r	SES10_r
587	2021/7/7 9:18:41	113秒	微信	N/A	110.249.138.190(河北-石家庄)	2	3	1	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	3	2	2	5	5	5	5	3	4	4	4	4	4	4	4	95	3	3	3	3
588	2021/7/7 9:38:58	129秒	微信	N/A	117.136.72.200(云南-昆明)	2	1	2	2	.801953698731894	1.03545386468209	.900486926789826	-1.99289423750888	.390513124069247	-.23495158232193	3	2	3	3	2	2	2	3	3	2	5	4	4	3	4	2	2	3	3	2	3	2	85	2	3	2	3
589	2021/7/7 10:07:15	547秒	微信	N/A	106.61.44.223(云南-昆明)	2	3	1	2	-.272261691643456	.119266937293226	-.00446227416645099	1.23392373747556	.390513124069247	-1.04254786867595	3	3	2	2	2	1	2	3	2	2	6	5	5	5	3	4	4	3	2	4	3	3	92	3	3	3	3
590	2021/7/7 10:33:40	76秒	微信	N/A	119.62.6.43(云南-昆明)	1	4	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	1.38024099038612	2	4	4	1	4	4	4	3	2	2	7	7	7	7	5	1	1	5	5	5	5	5	119	1	1	3	3
591	2021/7/7 10:34:07	85秒	微信	N/A	39.144.145.30(云南-昆明)	2	1	2	2	-2.42069247239416	-2.62929384487338	-2.71930987703528	-1.18618974376277	-.501334416034844	-1.85014415502998	2	3	2	3	2	2	2	2	2	2	3	4	4	3	3	3	2	4	3	3	3	4	71	3	3	3	3
592	2021/7/7 10:34:44	125秒	微信	N/A	119.62.6.45(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	3	4	4	4	1	1	7	7	5	7	5	5	1	5	5	5	5	5	122	4	2	4	4
593	2021/7/7 10:40:32	206秒	微信	N/A	223.104.103.158(河北-石家庄)	1	3	1	2	-2.42069247239416	-1.71310691748451	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	4	4	1	4	2	4	4	4	2	2	7	7	4	7	3	3	3	3	5	5	4	3	97	4	3	3	3
594	2021/7/7 10:46:03	135秒	微信	N/A	110.231.97.182(河北-唐山)	2	2	2	2	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	3	3	2	3	2	3	3	4	3	2	5	5	5	6	4	4	4	4	4	4	4	4	87	3	3	2	3
595	2021/7/7 10:50:18	259秒	微信	N/A	106.57.116.210(云南-昆明)	2	1	2	2	.801953698731894	-2.62929384487338	-.00446227416645099	1.23392373747556	1.28236066417334	.572644704032094	3	2	2	2	3	3	3	3	2	1	4	4	4	4	3	3	4	3	3	3	3	3	89	3	2	3	4
596	2021/7/7 11:06:49	80秒	微信	N/A	117.136.72.37(云南-昆明)	2	2	2	2	-.272261691643456	-1.71310691748451	.900486926789826	1.23392373747556	.390513124069247	.572644704032094	3	3	1	3	1	3	3	3	1	2	5	5	5	5	4	4	4	4	4	4	4	4	99	4	4	4	3
597	2021/7/7 11:32:46	190秒	微信	N/A	180.130.2.150(云南-昆明)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	.572644704032094	4	4	4	4	4	4	4	4	3	3	6	6	6	6	4	4	4	4	3	3	4	4	121	1	1	2	2
598	2021/7/7 11:37:52	191秒	微信	N/A	117.136.72.243(云南-昆明)	2	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	2	3	3	3	2	2	4	4	4	6	4	4	4	3	4	4	3	4	98	3	3	3	3
599	2021/7/7 11:41:36	63秒	微信	N/A	117.136.72.64(云南-昆明)	2	3	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	106	2	2	2	2
600	2021/7/7 11:42:25	70秒	微信	N/A	117.136.84.227(云南-昆明)	2	3	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	3	1	4	4	4	2	2	6	6	6	6	4	4	4	4	4	4	4	4	115	4	4	3	3
601	2021/7/7 11:43:04	124秒	微信	N/A	223.104.240.122(云南-未知)	2	3	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	1.38024099038612	2	3	2	2	3	3	2	3	3	3	3	3	3	3	2	2	4	3	2	4	3	3	90	3	2	2	2
602	2021/7/7 11:43:51	107秒	微信	N/A	14.204.0.251(云南-昆明)	2	3	2	1	.801953698731894	-.796919990095643	-.00446227416645099	-1.99289423750888	-2.28502949624303	-1.85014415502998	4	3	1	4	1	3	3	3	1	2	5	5	5	5	4	4	4	4	4	4	4	4	92	4	4	4	3
603	2021/7/7 11:51:48	128秒	微信	N/A	39.129.128.237(云南-临沧)	2	3	1	1	-.272261691643456	-.796919990095643	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	2	2	3	2	3	2	3	3	3	3	3	3	3	4	3	3	3	3	2	3	4	83	3	3	2	2
604	2021/7/7 12:12:31	42秒	微信	N/A	123.181.176.31(河北-唐山)	2	3	1	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-1.39318195613894	-1.04254786867595	3	2	2	2	2	2	2	2	2	2	3	5	5	5	5	5	5	5	5	5	5	5	102	3	3	3	3
605	2021/7/7 12:17:49	45秒	微信	N/A	223.104.159.137(浙江-杭州)	2	1	2	2	-3.49490786276951	-1.71310691748451	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	3	2	3	2	3	3	64	3	3	3	3
606	2021/7/7 12:21:57	32秒	手机提交	直接访问	106.61.248.48(云南-昆明)	1	1	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
607	2021/7/7 12:27:20	137秒	微信	N/A	223.73.84.191(广东-佛山)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	1.38024099038612	3	3	2	3	3	4	3	3	2	2	7	7	7	7	5	5	4	4	4	4	4	4	118	3	2	3	3
608	2021/7/7 12:41:37	176秒	微信	N/A	39.187.125.192(浙江-宁波)	2	3	1	2	.801953698731894	.119266937293226	.900486926789826	.427219243729449	-.501334416034844	.572644704032094	4	3	1	3	1	3	3	2	3	3	7	7	5	5	3	3	2	2	2	2	2	2	93	4	4	2	2
609	2021/7/7 12:43:33	286秒	微信	N/A	59.62.37.173(江西-萍乡)	2	3	1	1	.801953698731894	-.796919990095643	.900486926789826	1.23392373747556	-1.39318195613894	1.38024099038612	2	2	4	2	3	2	1	4	4	4	3	2	5	4	4	4	4	2	2	2	2	4	91	1	2	1	1
610	2021/7/7 12:49:53	48秒	微信	N/A	153.0.0.161(海南-海口)	1	3	2	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	2	2	3	3	3	2	2	4	4	4	4	3	3	3	3	3	3	3	3	89	3	3	3	3
611	2021/7/7 12:53:42	82秒	微信	N/A	180.143.213.62(广西-百色)	2	2	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	2	2	2	3	2	2	2	3	3	3	4	5	5	5	4	3	3	3	3	3	3	3	90	3	3	2	2
612	2021/7/7 12:58:10	29秒	微信	N/A	111.25.54.250(吉林-长春)	1	3	1	1	-.272261691643456	-.796919990095643	-1.814360676079	-.379485250016662	.390513124069247	-1.04254786867595	2	3	2	3	2	3	2	3	3	2	6	4	4	3	3	3	3	2	3	4	4	3	85	3	3	2	3
613	2021/7/7 13:05:15	232秒	微信	N/A	117.136.72.105(云南-昆明)	1	3	2	2	.801953698731894	1.03545386468209	-.00446227416645099	.427219243729449	1.28236066417334	.572644704032094	2	2	3	2	1	2	2	3	3	3	5	5	4	4	2	2	3	2	2	3	2	3	87	2	4	2	2
614	2021/7/7 13:05:56	34秒	微信	N/A	110.240.12.95(河北-石家庄)	2	3	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	1	1	7	7	7	7	5	5	5	5	5	5	5	5	132	1	1	4	4
615	2021/7/7 13:07:08	211秒	微信	N/A	117.136.56.245(黑龙江-哈尔滨)	2	3	2	2	-.272261691643456	-.796919990095643	-.909411475122728	-1.18618974376277	-1.39318195613894	-.23495158232193	3	2	3	3	3	3	2	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	85	2	2	2	2
616	2021/7/7 13:18:26	119秒	微信	N/A	125.111.249.68(浙江-宁波)	1	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	-.23495158232193	2	2	3	2	3	2	2	3	3	3	3	3	5	5	3	3	4	4	1	4	1	2	91	2	2	2	2
617	2021/7/7 13:23:41	149秒	微信	N/A	117.136.73.213(云南-玉溪)	2	3	1	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	2	3	3	2	4	3	3	5	5	5	5	4	3	3	3	3	4	3	3	99	2	2	2	2
618	2021/7/7 13:24:17	152秒	微信	N/A	183.225.55.80(云南-大理)	1	3	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	.572644704032094	3	3	2	3	2	3	3	3	2	2	5	5	5	5	3	3	4	4	4	4	4	4	98	3	3	3	3
619	2021/7/7 13:27:10	34秒	微信	N/A	223.104.197.145(山西-未知)	1	2	2	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	106	2	2	2	2
620	2021/7/7 13:27:28	42秒	微信	N/A	120.228.252.7(湖南-湘潭)	1	3	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	5	4	4	4	3	3	3	3	3	3	3	3	89	2	2	2	2
621	2021/7/7 14:26:17	74秒	微信	N/A	139.214.162.9(吉林-松原)	2	3	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	4	3	4	4	4	4	3	4	3	100	2	2	2	2
622	2021/7/7 14:58:40	74秒	微信	N/A	117.136.72.175(云南-昆明)	1	2	2	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	106	2	2	2	2
623	2021/7/7 15:09:53	68秒	微信	N/A	119.62.6.40(云南-昆明)	1	3	1	2	.801953698731894	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	2	3	3	3	2	2	7	7	7	7	5	5	5	5	5	5	5	5	119	3	3	3	3
624	2021/7/7 15:44:16	49秒	微信	N/A	14.204.0.249(云南-昆明)	2	3	1	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	5	5	5	5	3	4	4	3	4	3	4	3	96	2	2	2	2
625	2021/7/7 15:44:46	62秒	微信	N/A	119.62.6.40(云南-昆明)	2	3	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	5	5	4	4	3	3	3	3	3	3	2	2	110	1	1	1	1
626	2021/7/7 15:45:12	49秒	微信	N/A	119.62.6.40(云南-昆明)	1	3	1	2	.801953698731894	-.796919990095643	-.00446227416645099	-.379485250016662	.390513124069247	-.23495158232193	3	3	3	3	3	3	3	3	3	3	4	6	4	4	4	3	4	4	3	3	4	3	98	2	2	2	2
627	2021/7/7 15:45:16	66秒	微信	N/A	220.197.235.15(云南-昆明)	1	3	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	-1.85014415502998	4	4	1	4	1	3	3	4	3	3	5	5	6	7	5	5	5	5	5	5	2	2	113	4	4	2	2
628	2021/7/7 15:46:38	142秒	微信	N/A	106.57.102.217(云南-昆明)	1	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	-1.04254786867595	3	3	1	4	1	3	4	4	1	1	5	5	4	5	5	4	5	5	5	4	4	4	106	4	4	4	4
629	2021/7/7 15:46:45	186秒	微信	N/A	119.62.6.40(云南-昆明)	2	3	1	2	.801953698731894	.119266937293226	.900486926789826	.427219243729449	.390513124069247	1.38024099038612	3	3	2	3	2	3	3	4	2	2	5	6	6	6	4	4	3	4	4	4	3	3	106	3	3	3	3
630	2021/7/7 15:48:39	67秒	微信	N/A	223.104.240.93(云南-未知)	2	2	1	2	-2.42069247239416	-2.62929384487338	-1.814360676079	-1.18618974376277	-1.39318195613894	-.23495158232193	3	2	2	2	2	2	2	3	2	2	4	4	4	4	3	3	3	3	3	3	3	3	74	3	3	3	3
631	2021/7/7 16:08:26	101秒	微信	N/A	116.2.192.225(辽宁-沈阳)	1	4	1	1	.801953698731894	-.796919990095643	-.909411475122728	-1.99289423750888	-1.39318195613894	-1.85014415502998	3	4	1	3	1	4	4	3	1	1	7	7	7	7	5	4	4	4	3	5	3	4	100	4	4	4	4
632	2021/7/7 17:10:38	161秒	微信	N/A	117.136.72.233(云南-昆明)	1	3	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	-.379485250016662	.390513124069247	-.23495158232193	4	4	2	3	2	3	3	3	2	2	4	4	4	4	4	4	3	3	3	3	3	3	91	3	3	3	3
633	2021/7/7 17:38:10	89秒	微信	N/A	61.166.61.3(云南-红河)	2	3	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	2	2	2	2	3	3	3	2	2	4	4	4	4	3	3	3	3	3	3	3	3	94	3	3	3	3
634	2021/7/7 17:53:09	79秒	微信	N/A	221.192.181.15(河北-石家庄)	1	3	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	-.501334416034844	-.23495158232193	4	4	1	4	1	4	4	4	3	2	6	6	6	6	4	4	3	3	4	4	3	3	109	4	4	2	3
635	2021/7/7 19:33:33	48秒	微信	N/A	125.42.127.198(河南-郑州)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	3	1	2	1	3	2	3	3	2	7	7	7	7	5	5	5	5	5	5	5	5	122	4	4	2	3
636	2021/7/7 21:00:54	85秒	微信	N/A	175.9.207.189(湖南-长沙)	2	4	1	1	.801953698731894	-.796919990095643	.900486926789826	1.23392373747556	-.501334416034844	1.38024099038612	3	2	3	3	2	3	3	3	3	1	5	5	3	3	4	4	5	5	4	2	3	3	98	2	3	2	4
637	2021/7/8 17:45:26	127秒	微信	N/A	117.136.85.168(云南-昆明)	2	1	2	2	-1.34647708201881	-1.71310691748451	-.00446227416645099	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	2	2	3	3	2	3	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	71	3	2	3	3
638	2021/11/14 21:33:54	92秒	微信	N/A	210.83.70.220(浙江-宁波)	2	3	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	-1.04254786867595	3	3	2	3	2	3	3	3	2	2	6	6	6	6	4	4	5	5	3	4	2	4	102	3	3	3	3
639	2021/11/16 10:02:56	84秒	微信	N/A	223.104.67.120(广东-广州)	2	3	2	1	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-1.04254786867595	3	3	1	3	1	3	3	4	2	2	5	5	4	5	3	4	4	5	5	4	5	4	98	4	4	3	3
640	2021/11/16 10:18:09	227秒	微信	N/A	183.46.1.161(广东-汕头)	1	1	2	1	-1.34647708201881	-.796919990095643	-.00446227416645099	-1.99289423750888	-.501334416034844	-1.85014415502998	3	3	1	3	2	3	3	3	1	1	4	4	4	5	4	3	4	4	3	3	3	3	82	4	3	4	4
641	2021/11/16 10:43:58	37秒	微信	N/A	223.104.66.132(广东-东莞)	1	2	1	1	.801953698731894	.119266937293226	-.00446227416645099	.427219243729449	-.501334416034844	1.38024099038612	4	3	2	1	4	3	2	1	2	3	7	6	5	3	1	2	3	4	5	4	3	2	95	3	1	3	2
642	2021/11/16 10:48:09	65秒	微信	N/A	223.104.60.225(广东-广州)	2	1	2	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	1.38024099038612	4	4	4	3	2	3	3	4	2	2	5	5	5	5	4	4	4	4	4	4	4	4	112	1	3	3	3
643	2021/11/16 10:49:16	111秒	微信	N/A	14.30.158.194(广东-广州)	2	1	2	1	.801953698731894	-.796919990095643	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	3	1	3	1	4	4	4	1	1	4	4	5	6	4	4	4	3	5	4	4	4	104	4	4	4	4
644	2021/11/16 10:49:47	152秒	微信	N/A	223.104.72.179(广东-湛江)	2	1	2	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	1	3	3	3	1	1	5	5	4	5	3	3	4	3	3	3	3	3	85	3	4	4	4
645	2021/11/16 10:50:39	119秒	微信	N/A	223.104.72.162(广东-湛江)	1	1	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	-2.28502949624303	-1.85014415502998	3	3	1	3	1	3	3	3	3	1	5	5	5	5	4	4	4	4	4	4	4	4	94	4	4	2	4
646	2021/11/16 10:51:06	111秒	微信	N/A	222.200.254.198(广东-广州)	2	2	1	1	-.272261691643456	1.03545386468209	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	4	3	2	3	3	3	3	4	2	2	5	6	6	6	4	4	4	4	4	4	4	3	107	3	2	3	3
647	2021/11/16 10:52:51	47秒	微信	N/A	125.89.142.92(广东-清远)	2	4	2	1	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	1	4	1	4	1	3	1	1	1	1	5	5	3	4	4	4	4	3	4	3	4	4	71	4	4	4	4
648	2021/11/16 10:53:47	79秒	微信	N/A	183.39.20.197(广东-深圳)	1	1	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	2	1	3	2	3	3	3	7	5	6	6	4	4	4	4	4	4	4	4	112	4	4	2	2
649	2021/11/16 10:56:41	61秒	微信	N/A	112.96.70.109(广东-广州)	2	2	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	6	3	4	3	4	4	4	4	4	104	2	2	2	2
650	2021/11/16 10:57:24	125秒	微信	N/A	112.96.136.102(广东-广州)	1	1	2	1	-1.34647708201881	-.796919990095643	-.909411475122728	.427219243729449	-.501334416034844	.572644704032094	3	4	2	4	2	3	3	4	3	3	2	5	5	5	4	4	3	3	3	4	3	4	96	3	3	2	2
651	2021/11/16 11:03:51	150秒	微信	N/A	183.9.74.227(广东-揭阳)	1	1	2	1	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	4	4	1	4	1	4	3	4	1	1	5	6	5	5	4	4	4	4	4	4	4	4	86	4	4	4	4
652	2021/11/16 11:08:00	56秒	微信	N/A	183.39.159.168(广东-深圳)	2	2	2	2	-.272261691643456	-1.71310691748451	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	86	3	3	2	2
653	2021/11/16 11:11:43	35秒	微信	N/A	223.74.51.36(广东-肇庆)	1	2	1	1	-.272261691643456	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	.572644704032094	3	3	3	3	3	3	2	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	101	2	2	2	2
654	2021/11/16 11:21:10	152秒	微信	N/A	117.136.31.182(广东-广州)	2	2	2	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	-.23495158232193	3	4	2	3	2	3	3	4	3	3	5	5	5	4	3	2	4	3	2	3	2	2	97	3	3	2	2
655	2021/11/16 11:21:54	147秒	微信	N/A	223.104.70.7(广东-梅州)	2	2	1	1	.801953698731894	.119266937293226	.900486926789826	-.379485250016662	-1.39318195613894	-.23495158232193	3	2	2	4	2	3	2	3	3	3	5	4	4	4	3	3	4	3	3	3	3	3	91	3	3	2	2
656	2021/11/16 11:25:12	81秒	微信	N/A	117.136.12.159(广东-深圳)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	2	4	3	4	2	2	4	4	4	7	4	3	3	3	3	3	2	1	1	1	1	95	1	1	1	1
657	2021/11/16 11:25:59	69秒	微信	N/A	112.96.231.197(广东-广州)	2	2	2	2	.801953698731894	-1.71310691748451	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	2	1	3	2	2	2	2	1	2	3	3	3	3	2	3	3	3	3	3	3	3	82	4	3	4	3
658	2021/11/16 11:26:18	78秒	微信	N/A	183.230.199.50(重庆-重庆)	2	2	1	1	-.272261691643456	.119266937293226	-.909411475122728	.427219243729449	.390513124069247	.572644704032094	3	2	2	3	3	3	3	3	3	3	4	4	5	5	4	4	4	4	3	4	3	4	99	3	2	2	2
659	2021/11/16 11:27:32	79秒	微信	N/A	223.104.63.166(广东-未知)	2	2	2	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	1.28236066417334	-.23495158232193	4	4	2	4	2	4	4	4	3	3	7	7	7	7	5	5	5	5	2	2	2	2	116	3	3	2	2
660	2021/11/16 11:28:51	119秒	微信	N/A	183.236.187.210(广东-湛江)	2	2	2	1	-.272261691643456	.119266937293226	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	3	2	3	3	3	3	3	2	2	5	4	4	4	4	4	4	4	4	3	3	3	88	3	2	3	3
661	2021/11/16 11:30:03	84秒	微信	N/A	183.236.187.207(广东-湛江)	2	2	2	1	-.272261691643456	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	-.23495158232193	3	3	2	3	2	3	3	3	2	2	6	5	5	5	4	4	4	4	4	4	4	4	103	3	3	3	3
662	2021/11/16 11:31:56	100秒	微信	N/A	112.96.65.213(广东-佛山)	1	2	2	1	.801953698731894	1.03545386468209	-1.814360676079	-.379485250016662	-.501334416034844	-1.04254786867595	4	4	1	3	1	4	4	4	2	1	5	5	5	5	4	4	4	4	2	3	3	4	96	4	4	3	4
663	2021/11/16 11:32:24	60秒	微信	N/A	112.96.179.97(广东-广州)	1	1	2	2	.801953698731894	.119266937293226	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	3	3	2	3	3	3	3	3	2	2	5	5	5	5	4	4	4	4	4	4	4	3	103	3	2	3	3
664	2021/11/16 11:32:29	114秒	微信	N/A	183.8.149.190(广东-梅州)	2	2	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	.572644704032094	3	2	3	3	3	2	2	3	3	3	5	5	5	5	3	4	4	3	3	4	3	4	98	2	2	2	2
665	2021/11/16 11:33:18	707秒	微信	N/A	112.96.42.140(广东-广州)	2	2	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	2	3	3	3	3	3	3	3	3	4	3	4	3	4	3	4	3	3	3	4	4	95	2	2	2	2
666	2021/11/16 11:34:09	71秒	微信	N/A	59.39.151.206(广东-惠州)	2	4	1	1	-.272261691643456	-.796919990095643	-1.814360676079	-.379485250016662	-.501334416034844	-1.04254786867595	3	3	1	3	1	3	3	3	2	2	5	5	5	5	4	4	4	4	4	4	4	4	93	4	4	3	3
667	2021/11/16 11:36:13	123秒	微信	N/A	183.46.96.30(广东-汕头)	1	2	1	2	.801953698731894	.119266937293226	.900486926789826	-.379485250016662	1.28236066417334	-.23495158232193	3	2	3	3	3	2	1	4	4	4	2	2	5	4	3	2	3	2	2	4	2	2	87	2	2	1	1
668	2021/11/16 11:37:31	86秒	微信	N/A	112.94.129.206(广东-广州)	2	2	2	1	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	2	2	3	3	4	3	3	3	4	4	4	4	6	4	3	3	4	3	3	3	3	3	97	2	1	1	1
669	2021/11/16 11:38:28	139秒	微信	N/A	183.37.128.168(广东-深圳)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	-.23495158232193	2	2	3	3	2	3	2	4	3	3	5	6	6	6	4	4	4	4	2	5	5	5	108	2	3	2	2
670	2021/11/16 11:40:42	82秒	微信	N/A	120.239.76.112(广东-广州)	2	1	1	2	.801953698731894	.119266937293226	.900486926789826	.427219243729449	.390513124069247	.572644704032094	3	3	2	2	3	3	3	3	3	3	5	5	5	5	4	4	4	4	2	4	4	2	102	3	2	2	2
671	2021/11/16 11:41:31	80秒	微信	N/A	112.96.52.178(广东-广州)	2	2	1	1	.801953698731894	.119266937293226	.900486926789826	-.379485250016662	1.28236066417334	.572644704032094	3	3	2	3	2	3	3	3	2	2	4	4	5	5	4	4	4	3	1	2	3	3	94	3	3	3	3
672	2021/11/16 11:45:17	200秒	微信	N/A	14.30.153.155(广东-广州)	1	1	2	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	4	4	2	4	1	3	4	3	3	3	4	4	4	4	3	4	4	3	3	3	3	4	92	3	4	2	2
673	2021/11/16 11:46:57	104秒	微信	N/A	112.96.173.174(广东-广州)	2	2	2	1	.801953698731894	-.796919990095643	.900486926789826	1.23392373747556	-1.39318195613894	-1.04254786867595	1	1	4	1	4	1	1	4	4	4	1	1	1	1	1	1	2	1	1	1	1	1	60	1	1	1	1
674	2021/11/16 11:50:10	133秒	微信	N/A	14.30.156.94(广东-广州)	2	1	2	1	-1.34647708201881	-1.71310691748451	-1.814360676079	-1.18618974376277	-.501334416034844	-.23495158232193	3	3	2	3	3	3	2	4	3	2	4	4	3	4	3	3	3	4	4	3	3	3	84	3	2	2	3
675	2021/11/16 11:51:36	113秒	微信	N/A	112.93.142.21(广东-东莞)	2	2	2	1	-.272261691643456	.119266937293226	-.909411475122728	1.23392373747556	.390513124069247	-.23495158232193	2	2	2	3	4	2	3	3	4	2	4	4	4	4	3	3	3	3	4	3	3	3	91	3	1	1	3
676	2021/11/16 11:54:13	76秒	微信	N/A	120.239.76.6(广东-广州)	2	2	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-2.28502949624303	-.23495158232193	3	3	1	3	1	3	3	3	3	1	5	6	6	6	4	4	4	4	4	4	4	4	98	4	4	2	4
677	2021/11/16 11:55:20	35秒	微信	N/A	183.9.65.76(广东-揭阳)	1	2	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
